Time,Open,High,Low,Last
2/2/21 10:30,381.52,382.02,381.50,381.94
2/2/21 10:35,381.94,382.10,381.74,381.79
2/2/21 10:40,381.79,382.07,381.45,381.64
2/2/21 10:45,381.66,382.03,381.44,381.99
2/2/21 10:50,381.99,382.09,381.81,382.00
2/2/21 10:55,381.99,382.20,381.92,382.08
2/2/21 11:00,382.07,382.39,381.93,382.39
2/2/21 11:05,382.37,382.62,382.32,382.61
2/2/21 11:10,382.61,382.73,382.45,382.70
2/2/21 11:15,382.70,382.89,382.62,382.87
2/2/21 11:20,382.88,382.96,382.45,382.45
2/2/21 11:25,382.46,382.62,382.46,382.57
2/2/21 11:30,382.58,382.61,382.38,382.44
2/2/21 11:35,382.44,382.92,382.44,382.76
2/2/21 11:40,382.75,382.95,382.65,382.92
2/2/21 11:45,382.92,383.10,382.88,382.94
2/2/21 11:50,382.95,383.09,382.86,382.99
2/2/21 11:55,383.00,383.09,382.96,383.03
2/2/21 12:00,383.03,383.09,382.94,383.00
2/2/21 12:05,383.02,383.08,382.91,383.02
2/2/21 12:10,383.02,383.18,382.97,383.15
2/2/21 12:15,383.16,383.22,382.83,382.85
2/2/21 12:20,382.86,382.98,382.67,382.69
2/2/21 12:25,382.68,382.73,382.51,382.59
2/2/21 12:30,382.60,382.81,382.60,382.70
2/2/21 12:35,382.71,382.82,382.67,382.75
2/2/21 12:40,382.75,382.75,382.57,382.69
2/2/21 12:45,382.69,382.77,382.62,382.73
2/2/21 12:50,382.73,382.84,382.56,382.56
2/2/21 12:55,382.56,382.99,382.51,382.99
2/2/21 13:00,382.99,383.08,382.86,382.90
2/2/21 13:05,382.90,382.97,382.86,382.88
2/2/21 13:10,382.88,382.97,382.78,382.78
2/2/21 13:15,382.77,382.83,382.37,382.39
2/2/21 13:20,382.38,382.44,382.21,382.37
2/2/21 13:25,382.37,382.51,382.31,382.43
2/2/21 13:30,382.44,382.66,382.42,382.64
2/2/21 13:35,382.64,382.84,382.55,382.78
2/2/21 13:40,382.78,382.85,382.74,382.81
2/2/21 13:45,382.82,382.93,382.69,382.73
2/2/21 13:50,382.73,382.75,382.45,382.48
2/2/21 13:55,382.49,382.71,382.48,382.63
2/2/21 14:00,382.63,382.79,382.50,382.64
2/2/21 14:05,382.65,382.84,382.65,382.73
2/2/21 14:10,382.75,382.89,382.68,382.86
2/2/21 14:15,382.87,382.88,382.55,382.69
2/2/21 14:20,382.69,382.83,382.52,382.57
2/2/21 14:25,382.56,382.59,382.46,382.57
2/2/21 14:30,382.57,382.85,382.54,382.82
2/2/21 14:35,382.82,383.12,382.81,383.11
2/2/21 14:40,383.11,383.11,382.97,383.03
2/2/21 14:45,383.03,383.12,382.99,383.05
2/2/21 14:50,383.04,383.04,382.88,382.92
2/2/21 14:55,382.92,383.14,382.88,383.12
2/2/21 15:00,383.11,383.12,382.72,383.04
2/2/21 15:05,383.03,383.03,382.83,382.88
2/2/21 15:10,382.87,382.91,382.57,382.57
2/2/21 15:15,382.57,382.73,382.39,382.61
2/2/21 15:20,382.62,382.74,382.52,382.56
2/2/21 15:25,382.56,382.80,382.53,382.75
2/2/21 15:30,382.74,382.78,382.50,382.56
2/2/21 15:35,382.55,382.65,382.42,382.57
2/2/21 15:40,382.57,382.65,382.17,382.17
2/2/21 15:45,382.15,382.56,382.14,382.43
2/2/21 15:50,382.42,382.69,382.03,382.06
2/2/21 15:55,382.05,382.18,381.25,381.25
2/3/21 9:30,382.44,382.87,381.77,382.71
2/3/21 9:35,382.72,382.90,381.92,381.93
2/3/21 9:40,381.92,382.41,381.84,382.13
2/3/21 9:45,382.13,382.65,381.93,382.38
2/3/21 9:50,382.37,382.55,382.03,382.24
2/3/21 9:55,382.26,382.92,382.12,382.89
2/3/21 10:00,382.91,383.08,382.40,382.77
2/3/21 10:05,382.77,382.88,382.29,382.36
2/3/21 10:10,382.36,382.44,381.65,381.89
2/3/21 10:15,381.92,382.31,381.42,381.46
2/3/21 10:20,381.45,381.78,381.15,381.63
2/3/21 10:25,381.64,381.69,380.72,380.77
2/3/21 10:30,380.76,381.30,380.74,380.91
2/3/21 10:35,380.91,381.04,380.48,380.89
2/3/21 10:40,380.87,381.59,380.77,381.47
2/3/21 10:45,381.47,381.62,381.34,381.48
2/3/21 10:50,381.48,381.99,381.07,381.78
2/3/21 10:55,381.79,381.87,381.55,381.65
2/3/21 11:00,381.66,381.97,381.65,381.81
2/3/21 11:05,381.81,381.92,381.53,381.85
2/3/21 11:10,381.86,381.89,381.42,381.67
2/3/21 11:15,381.66,381.77,381.53,381.72
2/3/21 11:20,381.72,382.16,381.68,382.09
2/3/21 11:25,382.11,382.11,381.77,381.91
2/3/21 11:30,381.95,382.05,381.58,381.99
2/3/21 11:35,382.00,382.29,381.86,382.20
2/3/21 11:40,382.21,382.54,382.12,382.53
2/3/21 11:45,382.52,382.58,382.39,382.50
2/3/21 11:50,382.51,382.70,382.40,382.59
2/3/21 11:55,382.59,382.77,382.53,382.69
2/3/21 12:00,382.69,382.72,382.51,382.58
2/3/21 12:05,382.55,382.63,382.54,382.61
2/3/21 12:10,382.61,382.64,382.39,382.41
2/3/21 12:15,382.42,382.67,382.40,382.57
2/3/21 12:20,382.56,382.67,382.48,382.51
2/3/21 12:25,382.51,382.58,382.42,382.51
2/3/21 12:30,382.52,382.53,382.19,382.24
2/3/21 12:35,382.23,382.66,382.20,382.64
2/3/21 12:40,382.64,382.83,382.64,382.83
2/3/21 12:45,382.83,382.93,382.77,382.84
2/3/21 12:50,382.84,382.99,382.82,382.92
2/3/21 12:55,382.93,382.93,382.74,382.88
2/3/21 13:00,382.88,382.95,382.80,382.82
2/3/21 13:05,382.82,382.98,382.72,382.83
2/3/21 13:10,382.84,382.95,382.75,382.80
2/3/21 13:15,382.79,382.89,382.64,382.70
2/3/21 13:20,382.71,382.90,382.64,382.88
2/3/21 13:25,382.88,382.94,382.84,382.91
2/3/21 13:30,382.90,382.92,382.80,382.86
2/3/21 13:35,382.87,383.33,382.85,383.27
2/3/21 13:40,383.25,383.37,383.19,383.32
2/3/21 13:45,383.33,383.35,383.25,383.30
2/3/21 13:50,383.30,383.31,383.20,383.24
2/3/21 13:55,383.24,383.33,383.15,383.31
2/3/21 14:00,383.30,383.43,383.25,383.31
2/3/21 14:05,383.31,383.61,383.27,383.55
2/3/21 14:10,383.55,383.56,383.34,383.37
2/3/21 14:15,383.38,383.41,383.22,383.33
2/3/21 14:20,383.33,383.50,383.28,383.50
2/3/21 14:25,383.50,383.55,383.45,383.51
2/3/21 14:30,383.50,383.61,383.48,383.52
2/3/21 14:35,383.52,383.70,383.50,383.54
2/3/21 14:40,383.54,383.61,383.29,383.36
2/3/21 14:45,383.35,383.50,383.25,383.28
2/3/21 14:50,383.29,383.33,383.06,383.22
2/3/21 14:55,383.20,383.35,383.02,383.02
2/3/21 15:00,383.01,383.15,382.78,382.87
2/3/21 15:05,382.86,383.17,382.81,383.11
2/3/21 15:10,383.11,383.11,382.89,383.02
2/3/21 15:15,383.03,383.20,382.66,382.69
2/3/21 15:20,382.68,382.93,382.57,382.80
2/3/21 15:25,382.81,382.89,382.39,382.50
2/3/21 15:30,382.51,382.76,382.38,382.76
2/3/21 15:35,382.75,382.78,382.45,382.45
2/3/21 15:40,382.46,382.91,382.44,382.57
2/3/21 15:45,382.58,382.80,382.36,382.54
2/3/21 15:50,382.54,382.58,382.20,382.37
2/3/21 15:55,382.37,382.52,381.80,381.84
2/4/21 9:30,382.96,383.41,382.82,383.06
2/4/21 9:35,383.04,383.13,382.78,382.98
2/4/21 9:40,383.00,383.19,382.93,383.03
2/4/21 9:45,383.03,383.76,382.95,383.70
2/4/21 9:50,383.71,383.73,383.21,383.40
2/4/21 9:55,383.40,383.92,383.34,383.90
2/4/21 10:00,383.90,384.01,383.55,383.68
2/4/21 10:05,383.68,384.12,383.68,383.93
2/4/21 10:10,383.92,384.23,383.88,384.04
2/4/21 10:15,384.04,384.40,384.04,384.37
2/4/21 10:20,384.37,384.43,384.24,384.32
2/4/21 10:25,384.32,384.33,383.69,383.76
2/4/21 10:30,383.76,383.95,383.63,383.75
2/4/21 10:35,383.76,383.92,383.65,383.74
2/4/21 10:40,383.75,383.95,383.72,383.87
2/4/21 10:45,383.88,384.00,383.73,383.98
2/4/21 10:50,383.99,384.35,383.96,384.31
2/4/21 10:55,384.32,384.41,384.16,384.28
2/4/21 11:00,384.27,384.63,384.18,384.60
2/4/21 11:05,384.60,384.69,384.51,384.65
2/4/21 11:10,384.64,384.68,384.28,384.38
2/4/21 11:15,384.39,384.60,384.38,384.43
2/4/21 11:20,384.43,384.66,384.42,384.64
2/4/21 11:25,384.63,384.75,384.39,384.52
2/4/21 11:30,384.52,384.62,384.39,384.61
2/4/21 11:35,384.61,384.64,384.51,384.55
2/4/21 11:40,384.54,384.67,384.30,384.39
2/4/21 11:45,384.39,384.73,384.30,384.69
2/4/21 11:50,384.68,384.78,384.39,384.53
2/4/21 11:55,384.53,384.63,384.48,384.58
2/4/21 12:00,384.58,384.85,384.58,384.75
2/4/21 12:05,384.75,384.79,384.57,384.79
2/4/21 12:10,384.81,384.86,384.72,384.80
2/4/21 12:15,384.80,384.92,384.78,384.86
2/4/21 12:20,384.87,384.87,384.70,384.74
2/4/21 12:25,384.75,384.79,384.70,384.77
2/4/21 12:30,384.77,384.86,384.74,384.81
2/4/21 12:35,384.81,385.01,384.73,384.77
2/4/21 12:40,384.76,384.84,384.73,384.81
2/4/21 12:45,384.80,384.89,384.69,384.81
2/4/21 12:50,384.81,384.83,384.61,384.67
2/4/21 12:55,384.69,384.77,384.66,384.75
2/4/21 13:00,384.76,384.90,384.71,384.83
2/4/21 13:05,384.82,384.91,384.82,384.89
2/4/21 13:10,384.89,385.18,384.85,385.16
2/4/21 13:15,385.16,385.18,385.07,385.13
2/4/21 13:20,385.13,385.23,385.05,385.17
2/4/21 13:25,385.18,385.22,385.02,385.12
2/4/21 13:30,385.13,385.21,385.12,385.21
2/4/21 13:35,385.20,385.23,385.12,385.18
2/4/21 13:40,385.17,385.29,385.14,385.17
2/4/21 13:45,385.18,385.34,385.13,385.34
2/4/21 13:50,385.34,385.35,385.17,385.22
2/4/21 13:55,385.23,385.30,385.19,385.19
2/4/21 14:00,385.20,385.38,385.19,385.37
2/4/21 14:05,385.36,385.43,385.33,385.38
2/4/21 14:10,385.38,385.39,385.14,385.23
2/4/21 14:15,385.23,385.29,385.18,385.27
2/4/21 14:20,385.26,385.27,385.07,385.10
2/4/21 14:25,385.11,385.24,385.11,385.20
2/4/21 14:30,385.20,385.33,385.20,385.27
2/4/21 14:35,385.26,385.37,385.25,385.28
2/4/21 14:40,385.27,385.29,385.20,385.28
2/4/21 14:45,385.28,385.34,385.18,385.29
2/4/21 14:50,385.29,385.30,385.12,385.15
2/4/21 14:55,385.15,385.46,385.14,385.34
2/4/21 15:00,385.33,385.34,385.18,385.32
2/4/21 15:05,385.32,385.36,385.22,385.27
2/4/21 15:10,385.27,385.29,385.05,385.09
2/4/21 15:15,385.08,385.13,384.97,385.04
2/4/21 15:20,385.04,385.08,384.98,384.99
2/4/21 15:25,384.99,385.14,384.97,385.11
2/4/21 15:30,385.12,385.28,385.04,385.10
2/4/21 15:35,385.09,385.14,384.99,384.99
2/4/21 15:40,385.00,385.42,384.97,385.17
2/4/21 15:45,385.18,385.37,385.13,385.17
2/4/21 15:50,385.15,385.51,385.11,385.50
2/4/21 15:55,385.50,386.24,385.40,386.11
2/5/21 9:30,388.20,388.29,387.71,387.86
2/5/21 9:35,387.84,387.86,387.37,387.60
2/5/21 9:40,387.62,387.80,387.58,387.61
2/5/21 9:45,387.62,387.95,387.57,387.78
2/5/21 9:50,387.79,387.91,387.57,387.58
2/5/21 9:55,387.59,387.59,387.04,387.14
2/5/21 10:00,387.15,387.31,386.95,387.16
2/5/21 10:05,387.16,387.42,387.12,387.22
2/5/21 10:10,387.23,387.26,386.70,386.86
2/5/21 10:15,386.86,386.88,386.49,386.51
2/5/21 10:20,386.51,386.84,386.49,386.81
2/5/21 10:25,386.82,387.21,386.77,387.16
2/5/21 10:30,387.15,387.52,387.11,387.44
2/5/21 10:35,387.44,387.60,387.38,387.55
2/5/21 10:40,387.55,387.74,387.41,387.70
2/5/21 10:45,387.71,387.90,387.59,387.88
2/5/21 10:50,387.88,387.97,387.81,387.90
2/5/21 10:55,387.90,387.98,387.62,387.70
2/5/21 11:00,387.69,387.86,387.62,387.63
2/5/21 11:05,387.64,387.66,387.30,387.34
2/5/21 11:10,387.34,387.40,387.19,387.33
2/5/21 11:15,387.33,387.33,387.11,387.21
2/5/21 11:20,387.21,387.47,387.16,387.43
2/5/21 11:25,387.44,387.45,387.22,387.35
2/5/21 11:30,387.35,387.63,387.35,387.61
2/5/21 11:35,387.61,387.78,387.61,387.71
2/5/21 11:40,387.72,387.77,387.63,387.68
2/5/21 11:45,387.68,387.75,387.63,387.67
2/5/21 11:50,387.67,387.70,387.37,387.38
2/5/21 11:55,387.38,387.52,387.29,387.32
2/5/21 12:00,387.32,387.59,387.18,387.59
2/5/21 12:05,387.58,387.73,387.58,387.61
2/5/21 12:10,387.60,387.74,387.60,387.74
2/5/21 12:15,387.74,387.89,387.66,387.87
2/5/21 12:20,387.87,387.88,387.75,387.75
2/5/21 12:25,387.73,387.91,387.72,387.87
2/5/21 12:30,387.87,387.91,387.78,387.87
2/5/21 12:35,387.86,388.04,387.81,388.03
2/5/21 12:40,388.02,388.35,387.96,388.19
2/5/21 12:45,388.19,388.31,388.13,388.20
2/5/21 12:50,388.20,388.27,388.13,388.21
2/5/21 12:55,388.22,388.46,388.21,388.44
2/5/21 13:00,388.44,388.47,388.15,388.17
2/5/21 13:05,388.17,388.21,388.07,388.14
2/5/21 13:10,388.12,388.22,388.07,388.20
2/5/21 13:15,388.19,388.39,388.14,388.36
2/5/21 13:20,388.35,388.37,387.98,388.03
2/5/21 13:25,388.06,388.14,387.99,388.05
2/5/21 13:30,388.05,388.07,387.89,387.96
2/5/21 13:35,387.95,388.11,387.94,388.03
2/5/21 13:40,388.03,388.04,387.87,387.94
2/5/21 13:45,387.94,388.01,387.86,387.88
2/5/21 13:50,387.88,387.88,387.61,387.67
2/5/21 13:55,387.67,387.76,387.56,387.59
2/5/21 14:00,387.60,387.73,387.41,387.61
2/5/21 14:05,387.60,387.76,387.60,387.67
2/5/21 14:10,387.66,387.82,387.66,387.74
2/5/21 14:15,387.74,387.82,387.60,387.67
2/5/21 14:20,387.67,387.70,387.55,387.64
2/5/21 14:25,387.64,387.91,387.62,387.85
2/5/21 14:30,387.84,388.03,387.80,387.84
2/5/21 14:35,387.84,387.89,387.72,387.89
2/5/21 14:40,387.88,387.89,387.69,387.71
2/5/21 14:45,387.71,387.77,387.50,387.54
2/5/21 14:50,387.53,387.57,387.32,387.48
2/5/21 14:55,387.47,387.62,387.42,387.51
2/5/21 15:00,387.52,387.54,387.19,387.22
2/5/21 15:05,387.22,387.41,387.20,387.30
2/5/21 15:10,387.30,387.47,387.24,387.44
2/5/21 15:15,387.43,387.70,387.41,387.55
2/5/21 15:20,387.55,387.71,387.42,387.66
2/5/21 15:25,387.66,387.68,387.19,387.21
2/5/21 15:30,387.21,387.57,387.20,387.52
2/5/21 15:35,387.52,387.70,387.28,387.37
2/5/21 15:40,387.37,387.50,387.25,387.35
2/5/21 15:45,387.34,387.66,387.23,387.25
2/5/21 15:50,387.24,387.51,387.18,387.43
2/5/21 15:55,387.43,387.81,387.43,387.63
2/8/21 9:30,389.27,389.48,389.14,389.34
2/8/21 9:35,389.35,389.56,389.10,389.23
2/8/21 9:40,389.24,389.59,389.16,389.47
2/8/21 9:45,389.47,389.67,389.46,389.66
2/8/21 9:50,389.66,389.77,389.44,389.51
2/8/21 9:55,389.50,389.82,389.45,389.63
2/8/21 10:00,389.64,389.85,389.52,389.80
2/8/21 10:05,389.81,389.87,389.72,389.86
2/8/21 10:10,389.84,389.87,389.49,389.67
2/8/21 10:15,389.67,389.75,389.60,389.74
2/8/21 10:20,389.75,389.79,389.42,389.43
2/8/21 10:25,389.44,389.55,389.24,389.53
2/8/21 10:30,389.53,389.63,389.42,389.59
2/8/21 10:35,389.59,389.69,389.53,389.62
2/8/21 10:40,389.63,389.78,389.61,389.75
2/8/21 10:45,389.76,389.95,389.72,389.77
2/8/21 10:50,389.78,389.81,389.42,389.51
2/8/21 10:55,389.51,389.55,389.33,389.55
2/8/21 11:00,389.55,389.64,389.37,389.49
2/8/21 11:05,389.49,389.52,389.29,389.32
2/8/21 11:10,389.31,389.37,388.95,389.02
2/8/21 11:15,389.01,389.09,388.90,389.01
2/8/21 11:20,389.00,389.22,388.98,389.15
2/8/21 11:25,389.14,389.16,389.01,389.13
2/8/21 11:30,389.13,389.18,388.67,388.75
2/8/21 11:35,388.75,388.75,388.55,388.58
2/8/21 11:40,388.56,388.70,388.35,388.50
2/8/21 11:45,388.49,388.89,388.49,388.86
2/8/21 11:50,388.86,388.94,388.84,388.92
2/8/21 11:55,388.92,389.08,388.88,388.89
2/8/21 12:00,388.91,389.03,388.91,388.95
2/8/21 12:05,388.95,389.03,388.91,389.00
2/8/21 12:10,389.01,389.26,389.00,389.23
2/8/21 12:15,389.23,389.30,389.19,389.20
2/8/21 12:20,389.21,389.35,389.18,389.31
2/8/21 12:25,389.31,389.38,389.26,389.30
2/8/21 12:30,389.29,389.30,389.20,389.25
2/8/21 12:35,389.24,389.27,389.09,389.11
2/8/21 12:40,389.10,389.21,389.04,389.21
2/8/21 12:45,389.21,389.31,389.20,389.23
2/8/21 12:50,389.22,389.25,389.10,389.14
2/8/21 12:55,389.15,389.15,388.91,389.03
2/8/21 13:00,389.03,389.04,388.86,388.86
2/8/21 13:05,388.86,389.03,388.82,388.92
2/8/21 13:10,388.92,389.03,388.87,388.93
2/8/21 13:15,388.94,389.17,388.92,389.13
2/8/21 13:20,389.14,389.17,388.98,389.11
2/8/21 13:25,389.10,389.13,389.02,389.04
2/8/21 13:30,389.05,389.24,389.03,389.24
2/8/21 13:35,389.23,389.28,389.19,389.25
2/8/21 13:40,389.25,389.29,389.19,389.24
2/8/21 13:45,389.24,389.31,389.03,389.11
2/8/21 13:50,389.10,389.12,388.61,388.62
2/8/21 13:55,388.63,388.87,388.59,388.80
2/8/21 14:00,388.81,389.01,388.77,388.97
2/8/21 14:05,388.97,389.08,388.92,389.03
2/8/21 14:10,389.04,389.07,388.93,389.05
2/8/21 14:15,389.04,389.05,388.92,388.92
2/8/21 14:20,388.91,389.17,388.84,389.02
2/8/21 14:25,389.02,389.07,388.93,389.02
2/8/21 14:30,389.02,389.09,388.82,389.05
2/8/21 14:35,389.06,389.12,388.98,389.09
2/8/21 14:40,389.09,389.11,389.03,389.10
2/8/21 14:45,389.11,389.20,389.00,389.11
2/8/21 14:50,389.11,389.18,389.08,389.17
2/8/21 14:55,389.16,389.35,389.15,389.33
2/8/21 15:00,389.32,389.39,389.28,389.37
2/8/21 15:05,389.36,389.42,389.24,389.27
2/8/21 15:10,389.27,389.49,389.26,389.45
2/8/21 15:15,389.45,389.45,389.31,389.34
2/8/21 15:20,389.35,389.50,389.34,389.44
2/8/21 15:25,389.44,389.55,389.37,389.53
2/8/21 15:30,389.52,389.66,389.43,389.44
2/8/21 15:35,389.43,389.60,389.40,389.57
2/8/21 15:40,389.57,389.74,389.53,389.70
2/8/21 15:45,389.69,389.80,389.63,389.71
2/8/21 15:50,389.71,390.11,389.64,390.06
2/8/21 15:55,390.06,390.56,389.91,390.52
2/9/21 9:30,389.61,389.94,389.55,389.79
2/9/21 9:35,389.79,390.00,389.55,389.59
2/9/21 9:40,389.59,389.70,389.17,389.62
2/9/21 9:45,389.61,390.00,389.60,389.90
2/9/21 9:50,389.89,390.18,389.87,390.13
2/9/21 9:55,390.13,390.28,390.08,390.13
2/9/21 10:00,390.12,390.32,389.89,389.92
2/9/21 10:05,389.93,390.23,389.82,390.15
2/9/21 10:10,390.14,390.43,390.14,390.35
2/9/21 10:15,390.36,390.40,390.25,390.31
2/9/21 10:20,390.31,390.36,390.22,390.23
2/9/21 10:25,390.24,390.35,390.08,390.22
2/9/21 10:30,390.21,390.38,390.16,390.19
2/9/21 10:35,390.18,390.41,390.18,390.35
2/9/21 10:40,390.35,390.46,390.26,390.28
2/9/21 10:45,390.29,390.32,390.00,390.07
2/9/21 10:50,390.06,390.16,390.02,390.10
2/9/21 10:55,390.10,390.11,389.96,390.05
2/9/21 11:00,390.04,390.04,389.87,389.95
2/9/21 11:05,389.95,389.96,389.71,389.72
2/9/21 11:10,389.72,389.75,389.47,389.71
2/9/21 11:15,389.71,389.71,389.39,389.48
2/9/21 11:20,389.50,389.84,389.46,389.82
2/9/21 11:25,389.83,389.91,389.69,389.72
2/9/21 11:30,389.72,389.98,389.59,389.93
2/9/21 11:35,389.94,390.14,389.93,389.99
2/9/21 11:40,389.99,390.21,389.98,390.14
2/9/21 11:45,390.15,390.30,390.12,390.27
2/9/21 11:50,390.26,390.28,390.17,390.22
2/9/21 11:55,390.22,390.22,390.05,390.05
2/9/21 12:00,390.07,390.15,390.02,390.13
2/9/21 12:05,390.13,390.36,390.13,390.36
2/9/21 12:10,390.37,390.60,390.33,390.58
2/9/21 12:15,390.59,390.63,390.45,390.45
2/9/21 12:20,390.44,390.56,390.34,390.54
2/9/21 12:25,390.53,390.60,390.48,390.49
2/9/21 12:30,390.50,390.63,390.49,390.54
2/9/21 12:35,390.55,390.62,390.51,390.60
2/9/21 12:40,390.59,390.61,390.53,390.61
2/9/21 12:45,390.60,390.65,390.54,390.61
2/9/21 12:50,390.61,390.82,390.60,390.77
2/9/21 12:55,390.77,390.80,390.55,390.70
2/9/21 13:00,390.70,390.75,390.51,390.57
2/9/21 13:05,390.58,390.63,390.48,390.51
2/9/21 13:10,390.50,390.60,390.43,390.50
2/9/21 13:15,390.50,390.54,390.41,390.49
2/9/21 13:20,390.48,390.48,390.22,390.29
2/9/21 13:25,390.29,390.36,390.19,390.22
2/9/21 13:30,390.21,390.31,390.21,390.31
2/9/21 13:35,390.31,390.41,390.26,390.39
2/9/21 13:40,390.40,390.40,390.29,390.29
2/9/21 13:45,390.29,390.36,390.19,390.20
2/9/21 13:50,390.20,390.31,390.18,390.27
2/9/21 13:55,390.28,390.44,390.27,390.37
2/9/21 14:00,390.36,390.50,390.36,390.45
2/9/21 14:05,390.45,390.59,390.43,390.57
2/9/21 14:10,390.58,390.60,390.53,390.57
2/9/21 14:15,390.56,390.65,390.53,390.62
2/9/21 14:20,390.62,390.63,390.55,390.57
2/9/21 14:25,390.58,390.71,390.57,390.63
2/9/21 14:30,390.62,390.80,390.62,390.76
2/9/21 14:35,390.76,390.88,390.75,390.80
2/9/21 14:40,390.79,390.84,390.72,390.78
2/9/21 14:45,390.76,390.81,390.69,390.76
2/9/21 14:50,390.75,390.82,390.65,390.82
2/9/21 14:55,390.81,390.84,390.77,390.79
2/9/21 15:00,390.79,390.84,390.70,390.79
2/9/21 15:05,390.78,390.82,390.70,390.75
2/9/21 15:10,390.74,390.85,390.68,390.85
2/9/21 15:15,390.85,390.85,390.70,390.77
2/9/21 15:20,390.76,390.77,390.48,390.50
2/9/21 15:25,390.51,390.60,390.46,390.49
2/9/21 15:30,390.48,390.64,390.48,390.63
2/9/21 15:35,390.62,390.89,390.62,390.79
2/9/21 15:40,390.79,390.83,390.64,390.73
2/9/21 15:45,390.72,390.76,390.53,390.56
2/9/21 15:50,390.56,390.59,390.08,390.17
2/9/21 15:55,390.17,390.31,389.89,390.31
2/10/21 9:30,392.12,392.28,391.68,391.74
2/10/21 9:35,391.74,391.93,391.56,391.79
2/10/21 9:40,391.80,391.80,391.54,391.68
2/10/21 9:45,391.68,391.95,391.58,391.76
2/10/21 9:50,391.77,391.77,391.45,391.52
2/10/21 9:55,391.52,391.60,391.37,391.54
2/10/21 10:00,391.55,391.93,391.55,391.72
2/10/21 10:05,391.72,391.80,391.63,391.67
2/10/21 10:10,391.68,391.71,391.13,391.15
2/10/21 10:15,391.17,391.17,390.59,390.63
2/10/21 10:20,390.61,390.62,388.69,389.03
2/10/21 10:25,389.01,389.99,388.68,389.36
2/10/21 10:30,389.36,389.55,388.52,388.77
2/10/21 10:35,388.77,389.65,388.76,388.99
2/10/21 10:40,388.98,389.13,387.50,387.70
2/10/21 10:45,387.72,388.40,387.55,388.40
2/10/21 10:50,388.41,389.42,388.23,389.27
2/10/21 10:55,389.27,389.77,388.93,389.70
2/10/21 11:00,389.69,389.93,389.11,389.12
2/10/21 11:05,389.12,389.54,388.85,389.52
2/10/21 11:10,389.51,390.12,389.39,390.02
2/10/21 11:15,390.02,390.06,389.68,389.84
2/10/21 11:20,389.81,390.01,389.61,389.75
2/10/21 11:25,389.74,390.00,389.23,389.29
2/10/21 11:30,389.29,389.74,388.85,389.66
2/10/21 11:35,389.68,389.87,389.34,389.50
2/10/21 11:40,389.51,389.60,389.35,389.39
2/10/21 11:45,389.39,389.60,389.30,389.58
2/10/21 11:50,389.57,389.73,389.38,389.63
2/10/21 11:55,389.65,390.05,389.50,389.51
2/10/21 12:00,389.49,389.54,388.86,389.00
2/10/21 12:05,389.00,389.13,388.72,389.05
2/10/21 12:10,389.05,389.51,388.93,389.49
2/10/21 12:15,389.47,389.56,389.12,389.37
2/10/21 12:20,389.38,389.41,388.71,388.72
2/10/21 12:25,388.72,389.51,388.66,389.34
2/10/21 12:30,389.31,389.37,389.07,389.26
2/10/21 12:35,389.28,389.38,389.01,389.10
2/10/21 12:40,389.09,389.42,389.03,389.25
2/10/21 12:45,389.25,389.54,389.16,389.52
2/10/21 12:50,389.52,389.81,389.48,389.65
2/10/21 12:55,389.64,389.72,389.51,389.55
2/10/21 13:00,389.55,389.64,389.39,389.62
2/10/21 13:05,389.64,389.83,389.62,389.68
2/10/21 13:10,389.67,389.71,389.49,389.65
2/10/21 13:15,389.65,389.74,389.48,389.69
2/10/21 13:20,389.70,389.83,389.67,389.79
2/10/21 13:25,389.79,389.94,389.74,389.87
2/10/21 13:30,389.87,390.10,389.84,390.07
2/10/21 13:35,390.08,390.08,389.91,390.02
2/10/21 13:40,390.02,390.04,389.87,389.93
2/10/21 13:45,389.93,389.96,389.54,389.54
2/10/21 13:50,389.53,389.75,389.41,389.66
2/10/21 13:55,389.65,389.69,389.54,389.65
2/10/21 14:00,389.65,389.96,389.45,389.73
2/10/21 14:05,389.71,389.92,389.61,389.74
2/10/21 14:10,389.75,389.90,389.74,389.79
2/10/21 14:15,389.78,389.82,389.51,389.72
2/10/21 14:20,389.71,389.79,389.46,389.77
2/10/21 14:25,389.77,390.41,389.67,390.38
2/10/21 14:30,390.39,390.85,390.20,390.73
2/10/21 14:35,390.71,390.72,390.48,390.52
2/10/21 14:40,390.52,390.77,390.51,390.65
2/10/21 14:45,390.63,390.82,390.60,390.79
2/10/21 14:50,390.78,390.83,390.49,390.54
2/10/21 14:55,390.56,390.81,390.56,390.79
2/10/21 15:00,390.79,391.07,390.79,390.98
2/10/21 15:05,390.96,391.03,390.88,390.89
2/10/21 15:10,390.89,391.05,390.70,390.99
2/10/21 15:15,390.98,391.03,390.63,390.74
2/10/21 15:20,390.75,390.79,390.45,390.47
2/10/21 15:25,390.48,390.64,390.19,390.42
2/10/21 15:30,390.42,390.60,390.23,390.27
2/10/21 15:35,390.27,390.33,389.66,389.69
2/10/21 15:40,389.69,389.95,389.40,389.41
2/10/21 15:45,389.42,389.82,389.40,389.58
2/10/21 15:50,389.60,389.96,389.37,389.74
2/10/21 15:55,389.74,390.17,389.53,390.17
2/11/21 9:30,391.24,391.43,391.02,391.35
2/11/21 9:35,391.37,391.67,391.06,391.50
2/11/21 9:40,391.50,391.57,391.16,391.17
